Raport z dzialanosci programu:
Program rozpoczal swe dzialanie 30.12.2019 o godzinie 19:47:23:268.
Program zakonczyl dzialanie o 30.12.2019 o godzinie 19:47:23:287.
Program dzialal przez 0 godzin, 0 minut, 0 sekund, 18 milisekund, 933 mikrosekund.

Wybrano kontener map z biblioteki STL 
jako strukture do przechowywania danych.

W pliku hamlet.txt znaleziono 31952 slow, w tym 4790 roznych slow.

Ponizej znajduje sie wykaz slow uzytych w wczytanym tekscie posortowany alfabetycznie
oraz ilosc wystapien danego slowa w tym pliku:

 ______________________________________________________________________________________ 
|slowa, ktore znajduja sie we wczytanym tekscie|liczba wystapien danego slowa w tekscie|
|up____________________________________________|39_____________________________________|
|uphoarded_____________________________________|1______________________________________|
|upon__________________________________________|55_____________________________________|
|upont_________________________________________|2______________________________________|
|upshot________________________________________|1______________________________________|
|upspring______________________________________|1______________________________________|
|us____________________________________________|70_____________________________________|
|usd___________________________________________|2______________________________________|
|use___________________________________________|16_____________________________________|
|uses__________________________________________|3______________________________________|
|usual_________________________________________|1______________________________________|
|usurp_________________________________________|1______________________________________|
|usurpst_______________________________________|1______________________________________|
|utter_________________________________________|1______________________________________|
|uttrance______________________________________|1______________________________________|
|uttred________________________________________|1______________________________________|
|v_____________________________________________|3______________________________________|
|vacancy_______________________________________|1______________________________________|
|vailed________________________________________|1______________________________________|
|vain__________________________________________|1______________________________________|
|valancd_______________________________________|1______________________________________|
|valentine_____________________________________|1______________________________________|
|valentines____________________________________|1______________________________________|
|valiant_______________________________________|2______________________________________|
|validity______________________________________|1______________________________________|
|valour________________________________________|1______________________________________|
|vanishd_______________________________________|1______________________________________|
|vanquisher____________________________________|1______________________________________|
|vantage_______________________________________|2______________________________________|
|vapours_______________________________________|1______________________________________|
|variable______________________________________|2______________________________________|
|varnish_______________________________________|1______________________________________|
|vast__________________________________________|1______________________________________|
|vengeance_____________________________________|2______________________________________|
|venom_________________________________________|2______________________________________|
|venomd________________________________________|1______________________________________|
|ventages______________________________________|1______________________________________|
|verity________________________________________|1______________________________________|
|verse_________________________________________|1______________________________________|
|very__________________________________________|66_____________________________________|
|vi____________________________________________|1______________________________________|
|vial__________________________________________|1______________________________________|
|vice__________________________________________|3______________________________________|
|vicious_______________________________________|1______________________________________|
|videlicet_____________________________________|1______________________________________|
|vienna________________________________________|1______________________________________|
|view__________________________________________|2______________________________________|
|vigour________________________________________|1______________________________________|
|vii___________________________________________|1______________________________________|
|vile__________________________________________|5______________________________________|
|villain_______________________________________|11_____________________________________|
|villanies_____________________________________|1______________________________________|
|villanous_____________________________________|1______________________________________|
|villany_______________________________________|1______________________________________|
|violence______________________________________|4______________________________________|
|violent_______________________________________|4______________________________________|
|violet________________________________________|1______________________________________|
|violets_______________________________________|2______________________________________|
|virgin________________________________________|1______________________________________|
|virtue________________________________________|13_____________________________________|
|virtues_______________________________________|2______________________________________|
|visage________________________________________|5______________________________________|
|vision________________________________________|1______________________________________|
|visit_________________________________________|5______________________________________|
|visitation____________________________________|3______________________________________|
|voice_________________________________________|12_____________________________________|
|volley________________________________________|1______________________________________|
|volt__________________________________________|2______________________________________|
|voltemand_____________________________________|6______________________________________|
|volume________________________________________|1______________________________________|
|vouch_________________________________________|1______________________________________|
|vouchers______________________________________|2______________________________________|
|vouchsafe_____________________________________|3______________________________________|
|vow___________________________________________|2______________________________________|
|vows__________________________________________|6______________________________________|
|voyage________________________________________|2______________________________________|
|vulcans_______________________________________|1______________________________________|
|vulgar________________________________________|2______________________________________|
|wag___________________________________________|2______________________________________|
|wager_________________________________________|6______________________________________|
|wagerd________________________________________|1______________________________________|
|wail__________________________________________|1______________________________________|
|waist_________________________________________|1______________________________________|
|wait__________________________________________|2______________________________________|
|waits_________________________________________|1______________________________________|
|wake__________________________________________|1______________________________________|
|walk__________________________________________|9______________________________________|
|walkd_________________________________________|1______________________________________|
|walks_________________________________________|2______________________________________|
|wall__________________________________________|1______________________________________|
|wandring______________________________________|1______________________________________|
|wannd_________________________________________|1______________________________________|
|want__________________________________________|2______________________________________|
|wanton________________________________________|3______________________________________|
|wantonness____________________________________|1______________________________________|
|wants_________________________________________|2______________________________________|
|war___________________________________________|2______________________________________|
|wards_________________________________________|1______________________________________|
|warlike_______________________________________|5______________________________________|
|warms_________________________________________|1______________________________________|
|warning_______________________________________|1______________________________________|
|warrant_______________________________________|4______________________________________|
|warranty______________________________________|1______________________________________|
|warrnt________________________________________|1______________________________________|
|wars__________________________________________|2______________________________________|
|wart__________________________________________|1______________________________________|
|wary__________________________________________|2______________________________________|
|was___________________________________________|84_____________________________________|
|wash__________________________________________|2______________________________________|
|wassail_______________________________________|1______________________________________|
|wast__________________________________________|3______________________________________|
|waste_________________________________________|1______________________________________|
|watch_________________________________________|15_____________________________________|
|watchd________________________________________|1______________________________________|
|watchman______________________________________|1______________________________________|
|water_________________________________________|6______________________________________|
|waterfly______________________________________|1______________________________________|
|waves_________________________________________|3______________________________________|
|waving________________________________________|1______________________________________|
|wax___________________________________________|2______________________________________|
|waxes_________________________________________|2______________________________________|
|way___________________________________________|11_____________________________________|
|ways__________________________________________|3______________________________________|
|we____________________________________________|140____________________________________|
|weak__________________________________________|2______________________________________|
|weaker________________________________________|1______________________________________|
|weakest_______________________________________|1______________________________________|
|weakness______________________________________|2______________________________________|
|weal__________________________________________|1______________________________________|
|wealth________________________________________|1______________________________________|
|weapon________________________________________|2______________________________________|
|weapons_______________________________________|1______________________________________|
|wear__________________________________________|4______________________________________|
|wearing_______________________________________|1______________________________________|
|wears_________________________________________|2______________________________________|
|weary_________________________________________|2______________________________________|
|weasel________________________________________|2______________________________________|
|wed___________________________________________|3______________________________________|
|wedding_______________________________________|1______________________________________|
|weed__________________________________________|1______________________________________|
|weeds_________________________________________|4______________________________________|
|weedy_________________________________________|1______________________________________|
|week__________________________________________|1______________________________________|
|weep__________________________________________|4______________________________________|
|weeping_______________________________________|1______________________________________|
|weeps_________________________________________|1______________________________________|
|weigh_________________________________________|2______________________________________|
|weighd________________________________________|2______________________________________|
|weighing______________________________________|1______________________________________|
|weight________________________________________|1______________________________________|
|welcome_______________________________________|17_____________________________________|
|well__________________________________________|90_____________________________________|
|welltook______________________________________|1______________________________________|
|went__________________________________________|5______________________________________|
|were__________________________________________|27_____________________________________|
|west__________________________________________|1______________________________________|
|westward______________________________________|1______________________________________|
|whale_________________________________________|2______________________________________|
|wharf_________________________________________|1______________________________________|
|what__________________________________________|208____________________________________|
|whats_________________________________________|11_____________________________________|
|whatsoever____________________________________|1______________________________________|
|wheaten_______________________________________|1______________________________________|
|wheel_________________________________________|3______________________________________|
|when__________________________________________|56_____________________________________|
|whence________________________________________|1______________________________________|
|whensoever____________________________________|1______________________________________|
|wher__________________________________________|1______________________________________|
|where_________________________________________|54_____________________________________|
|whereat_______________________________________|1______________________________________|
|wherefore_____________________________________|3______________________________________|
|wherein_______________________________________|8______________________________________|
|whereof_______________________________________|2______________________________________|
|whereon_______________________________________|5______________________________________|
|wheres________________________________________|2______________________________________|
|whereto_______________________________________|4______________________________________|
|whet__________________________________________|1______________________________________|
|whether_______________________________________|6______________________________________|
|which_________________________________________|64_____________________________________|
|whiff_________________________________________|1______________________________________|
|while_________________________________________|14_____________________________________|
|whiles________________________________________|2______________________________________|
|whilst________________________________________|3______________________________________|
|whine_________________________________________|1______________________________________|
|whippd________________________________________|1______________________________________|
|whipping______________________________________|1______________________________________|
|whips_________________________________________|2______________________________________|
|whirling______________________________________|1______________________________________|
|whirlwind_____________________________________|1______________________________________|
|whisper_______________________________________|2______________________________________|
|whispers______________________________________|1______________________________________|
|whit__________________________________________|1______________________________________|
|white_________________________________________|4______________________________________|
|whither_______________________________________|1______________________________________|
|who___________________________________________|44_____________________________________|
|whole_________________________________________|7______________________________________|
|wholesome_____________________________________|7______________________________________|
|whom__________________________________________|6______________________________________|
|whord_________________________________________|1______________________________________|
|whore_________________________________________|1______________________________________|
|whoreson______________________________________|2______________________________________|
|whos__________________________________________|1______________________________________|
|whose_________________________________________|32_____________________________________|
|why___________________________________________|64_____________________________________|
|wi____________________________________________|4______________________________________|
|wick__________________________________________|1______________________________________|
|wicked________________________________________|6______________________________________|
|wide__________________________________________|4______________________________________|
|widow_________________________________________|1______________________________________|
|wife__________________________________________|8______________________________________|
|wild__________________________________________|4______________________________________|
|wildly________________________________________|2______________________________________|
|wildness______________________________________|1______________________________________|
|wilfully______________________________________|1______________________________________|
|will__________________________________________|172____________________________________|
|william_______________________________________|1______________________________________|
|willing_______________________________________|2______________________________________|
|willingly_____________________________________|2______________________________________|
|willow________________________________________|1______________________________________|
|wills_________________________________________|1______________________________________|
|willt_________________________________________|1______________________________________|
|wilt__________________________________________|8______________________________________|
|win___________________________________________|3______________________________________|
|winch_________________________________________|1______________________________________|
|wind__________________________________________|11_____________________________________|
|windlasses____________________________________|1______________________________________|
|window________________________________________|1______________________________________|
|winds_________________________________________|3______________________________________|
|windy_________________________________________|1______________________________________|
|wine__________________________________________|2______________________________________|
|wing__________________________________________|1______________________________________|
|wings_________________________________________|2______________________________________|
|winking_______________________________________|1______________________________________|
|winks_________________________________________|1______________________________________|
|winner________________________________________|1______________________________________|
|winnowed______________________________________|1______________________________________|
|winters_______________________________________|1______________________________________|
|wipe__________________________________________|2______________________________________|
|wisdom________________________________________|7______________________________________|
|wisdoms_______________________________________|1______________________________________|
|wise__________________________________________|2______________________________________|
|wisely________________________________________|2______________________________________|
|wisest________________________________________|3______________________________________|
|wish__________________________________________|3______________________________________|
|wishd_________________________________________|1______________________________________|
|wishes________________________________________|1______________________________________|
|wit___________________________________________|5______________________________________|
|witch_________________________________________|1______________________________________|
|witchcraft____________________________________|2______________________________________|
|witching______________________________________|1______________________________________|
|with__________________________________________|277____________________________________|
|withal________________________________________|6______________________________________|
|withdraw______________________________________|3______________________________________|
|withdrew______________________________________|1______________________________________|
|witherd_______________________________________|1______________________________________|
|withers_______________________________________|1______________________________________|
|within________________________________________|23_____________________________________|
|without_______________________________________|19_____________________________________|
|witness_______________________________________|2______________________________________|
|wits__________________________________________|5______________________________________|
|wittenberg____________________________________|4______________________________________|
|wittingly_____________________________________|2______________________________________|
|woe___________________________________________|8______________________________________|
|woman_________________________________________|7______________________________________|
|womans________________________________________|1______________________________________|
|womb__________________________________________|1______________________________________|
|womens________________________________________|1______________________________________|
|won___________________________________________|1______________________________________|
|wonder________________________________________|3______________________________________|
|wonderful_____________________________________|2______________________________________|
|wonderwounded_________________________________|1______________________________________|
|wondrous______________________________________|3______________________________________|
|wont__________________________________________|3______________________________________|
|wonted________________________________________|2______________________________________|
|woo___________________________________________|1______________________________________|
|wood__________________________________________|1______________________________________|
|woodcock______________________________________|1______________________________________|
|woodcocks_____________________________________|1______________________________________|
|wooes_________________________________________|1______________________________________|
|woot__________________________________________|5______________________________________|
|word__________________________________________|12_____________________________________|
|words_________________________________________|20_____________________________________|
|wore__________________________________________|1______________________________________|
|work__________________________________________|10_____________________________________|
|working_______________________________________|2______________________________________|
|works_________________________________________|1______________________________________|
|world_________________________________________|25_____________________________________|
|worlds________________________________________|2______________________________________|
|worm__________________________________________|3______________________________________|
|worms_________________________________________|2______________________________________|
|wormwood______________________________________|2______________________________________|
|worn__________________________________________|1______________________________________|
|worse_________________________________________|3______________________________________|
|worser________________________________________|1______________________________________|
|worst_________________________________________|1______________________________________|
|worth_________________________________________|3______________________________________|
|worthy________________________________________|1______________________________________|
|wot___________________________________________|1______________________________________|
|would_________________________________________|81_____________________________________|
|wouldst_______________________________________|6______________________________________|
|wounded_______________________________________|1______________________________________|
|woundless_____________________________________|1______________________________________|
|wounds________________________________________|2______________________________________|
|wrack_________________________________________|1______________________________________|
|wrap__________________________________________|1______________________________________|
|wrath_________________________________________|1______________________________________|
|wretch________________________________________|3______________________________________|
|wretched______________________________________|4______________________________________|
|wring_________________________________________|1______________________________________|
|wringing______________________________________|1______________________________________|
|wrinkled______________________________________|1______________________________________|
|wrist_________________________________________|1______________________________________|
|writ__________________________________________|5______________________________________|
|write_________________________________________|1______________________________________|
|writers_______________________________________|1______________________________________|
|writes________________________________________|1______________________________________|
|written_______________________________________|1______________________________________|
|wrong_________________________________________|6______________________________________|
|wrongd________________________________________|2______________________________________|
|wrote_________________________________________|2______________________________________|
|wrung_________________________________________|1______________________________________|
|yard__________________________________________|1______________________________________|
|yaughan_______________________________________|1______________________________________|
|yaw___________________________________________|1______________________________________|
|yawn__________________________________________|1______________________________________|
|ye____________________________________________|4______________________________________|
|yea___________________________________________|4______________________________________|
|year__________________________________________|5______________________________________|
|years_________________________________________|3______________________________________|
|yeomans_______________________________________|1______________________________________|
|yes___________________________________________|5______________________________________|
|yesterday_____________________________________|1______________________________________|
|yesternight___________________________________|1______________________________________|
|yesty_________________________________________|1______________________________________|
|yet___________________________________________|43_____________________________________|
|yield_________________________________________|2______________________________________|
|yielding______________________________________|1______________________________________|
|yon___________________________________________|1______________________________________|
|yond__________________________________________|1______________________________________|
|yonder________________________________________|2______________________________________|
|yorick________________________________________|1______________________________________|
|yoricks_______________________________________|1______________________________________|
|you___________________________________________|554____________________________________|
|youll_________________________________________|3______________________________________|
|young_________________________________________|18_____________________________________|
|younger_______________________________________|1______________________________________|
|your__________________________________________|242____________________________________|
|yours_________________________________________|6______________________________________|
|yourself______________________________________|15_____________________________________|
|yourselves____________________________________|1______________________________________|
|youth_________________________________________|16_____________________________________|
|zone__________________________________________|1______________________________________|


Ponizej znajduje sie wykaz slow uzytych w wczytanym tekscie
posortowany wedlug iloscy wystapien danego slowa w tekscie:

______________________________________________________________________________________ 
|slowa, ktore znajduja sie we wczytanym tekscie|liczba wystapien danego slowa w tekscie|
|______________________________________________|_______________________________________|
|the___________________________________________|1090___________________________________|
|and___________________________________________|964____________________________________|
|to____________________________________________|742____________________________________|
|of____________________________________________|675____________________________________|
|i_____________________________________________|577____________________________________|
|a_____________________________________________|558____________________________________|
|you___________________________________________|554____________________________________|
|my____________________________________________|520____________________________________|
|in____________________________________________|434____________________________________|
|it____________________________________________|419____________________________________|
|that__________________________________________|389____________________________________|
|ham___________________________________________|358____________________________________|
|is____________________________________________|346____________________________________|
|not___________________________________________|315____________________________________|
|his___________________________________________|304____________________________________|
|this__________________________________________|300____________________________________|
|with__________________________________________|277____________________________________|
|but___________________________________________|274____________________________________|
|for___________________________________________|250____________________________________|
|your__________________________________________|242____________________________________|
|me____________________________________________|234____________________________________|
|as____________________________________________|227____________________________________|
|lord__________________________________________|225____________________________________|
|be____________________________________________|223____________________________________|
|he____________________________________________|213____________________________________|
|what__________________________________________|208____________________________________|
|him___________________________________________|197____________________________________|
|so____________________________________________|196____________________________________|
|king__________________________________________|196____________________________________|
|have__________________________________________|183____________________________________|
|will__________________________________________|172____________________________________|
|do____________________________________________|151____________________________________|
|no____________________________________________|142____________________________________|
|we____________________________________________|140____________________________________|
|are___________________________________________|132____________________________________|
|on____________________________________________|128____________________________________|
|o_____________________________________________|124____________________________________|
|all___________________________________________|123____________________________________|
|queen_________________________________________|120____________________________________|
|our___________________________________________|120____________________________________|
|or____________________________________________|115____________________________________|
|shall_________________________________________|114____________________________________|
|if____________________________________________|114____________________________________|
|by____________________________________________|111____________________________________|
|hor___________________________________________|109____________________________________|
|good__________________________________________|109____________________________________|
|hamlet________________________________________|107____________________________________|
|come__________________________________________|107____________________________________|
|thou__________________________________________|105____________________________________|
|they__________________________________________|101____________________________________|
|now___________________________________________|98_____________________________________|
|let___________________________________________|96_____________________________________|
|more__________________________________________|95_____________________________________|
|from__________________________________________|95_____________________________________|
|her___________________________________________|91_____________________________________|
|well__________________________________________|90_____________________________________|
|how___________________________________________|90_____________________________________|
|at____________________________________________|87_____________________________________|
|thy___________________________________________|86_____________________________________|
|pol___________________________________________|86_____________________________________|
|was___________________________________________|84_____________________________________|
|most__________________________________________|82_____________________________________|
|would_________________________________________|81_____________________________________|
|like__________________________________________|81_____________________________________|
|there_________________________________________|77_____________________________________|
|sir___________________________________________|75_____________________________________|
|them__________________________________________|74_____________________________________|
|know__________________________________________|74_____________________________________|
|tis___________________________________________|73_____________________________________|
|enter_________________________________________|73_____________________________________|
|th____________________________________________|72_____________________________________|
|may___________________________________________|71_____________________________________|
|go____________________________________________|71_____________________________________|
|us____________________________________________|70_____________________________________|
|very__________________________________________|66_____________________________________|
|love__________________________________________|66_____________________________________|
|did___________________________________________|66_____________________________________|
|then__________________________________________|65_____________________________________|
|hath__________________________________________|65_____________________________________|
|why___________________________________________|64_____________________________________|
|which_________________________________________|64_____________________________________|
|speak_________________________________________|63_____________________________________|
|laer__________________________________________|62_____________________________________|
|ill___________________________________________|62_____________________________________|
|must__________________________________________|61_____________________________________|
|give__________________________________________|60_____________________________________|
|thee__________________________________________|59_____________________________________|
|oph___________________________________________|58_____________________________________|
|their_________________________________________|57_____________________________________|
|when__________________________________________|56_____________________________________|
|such__________________________________________|56_____________________________________|
|should________________________________________|56_____________________________________|
|an____________________________________________|56_____________________________________|
|am____________________________________________|56_____________________________________|
|upon__________________________________________|55_____________________________________|
|make__________________________________________|55_____________________________________|
|here__________________________________________|55_____________________________________|
|where_________________________________________|54_____________________________________|
|say___________________________________________|54_____________________________________|
|out___________________________________________|54_____________________________________|
|some__________________________________________|53_____________________________________|
|man___________________________________________|52_____________________________________|
|father________________________________________|52_____________________________________|
|too___________________________________________|50_____________________________________|
|than__________________________________________|50_____________________________________|
|much__________________________________________|48_____________________________________|
|think_________________________________________|47_____________________________________|
|these_________________________________________|47_____________________________________|
|she___________________________________________|47_____________________________________|
|one___________________________________________|47_____________________________________|
|horatio_______________________________________|47_____________________________________|
|time__________________________________________|46_____________________________________|
|laertes_______________________________________|46_____________________________________|
|see___________________________________________|45_____________________________________|
|ros___________________________________________|45_____________________________________|
|play__________________________________________|45_____________________________________|
|heaven________________________________________|45_____________________________________|
|who___________________________________________|44_____________________________________|
|had___________________________________________|44_____________________________________|
|yet___________________________________________|43_____________________________________|
|thus__________________________________________|43_____________________________________|
|tell__________________________________________|43_____________________________________|
|exit__________________________________________|40_____________________________________|
|up____________________________________________|39_____________________________________|
|own___________________________________________|39_____________________________________|
|mother________________________________________|39_____________________________________|
|ay____________________________________________|38_____________________________________|
|nor___________________________________________|37_____________________________________|
|look__________________________________________|37_____________________________________|
|exeunt________________________________________|37_____________________________________|
|death_________________________________________|37_____________________________________|
|take__________________________________________|36_____________________________________|
|polonius______________________________________|36_____________________________________|
|night_________________________________________|36_____________________________________|
|clown_________________________________________|36_____________________________________|
|both__________________________________________|35_____________________________________|
|soul__________________________________________|34_____________________________________|
|ghost_________________________________________|34_____________________________________|
|can___________________________________________|34_____________________________________|
|again_________________________________________|34_____________________________________|
|life__________________________________________|33_____________________________________|
|whose_________________________________________|32_____________________________________|
|might_________________________________________|32_____________________________________|
|mar___________________________________________|32_____________________________________|
|hear__________________________________________|32_____________________________________|
|god___________________________________________|32_____________________________________|
|could_________________________________________|32_____________________________________|
|mine__________________________________________|31_____________________________________|
|indeed________________________________________|31_____________________________________|
|dead__________________________________________|31_____________________________________|
