Raport z dzialanosci programu:
Program rozpoczal swe dzialanie 26.12.2019 o godzinie 17:20:12:769.
Program zakonczyl dzialanie o 26.12.2019 o godzinie 17:20:12:791.
Program dzialal przez 0 godzin, 0 minut, 0 sekund, 22 milisekund.

Wybrano kontener map z biblioteki STL 
jako strukture do przechowywania danych.

W pliku makbet.txt znaleziono 18095 slow, w tym  3375 roznych slow.

Ponizej znajduje sie wykaz slow uzytych w wczytanym tekscie posortowany alfabetycznie
oraz ilosc wystapien danego slowa w tym pliku:

 ______________________________________________________________________________________ 
|slowa, ktore znajduja sie we wczytanym tekscie|liczba wystapien danego slowa w tekscie|
|vices_________________________________________|1______________________________________|
|vice__________________________________________|1______________________________________|
|vessels_______________________________________|1______________________________________|
|vessel________________________________________|1______________________________________|
|verity________________________________________|1______________________________________|
|verities______________________________________|1______________________________________|
|venture_______________________________________|1______________________________________|
|vaulting______________________________________|1______________________________________|
|vault_________________________________________|1______________________________________|
|vaporous______________________________________|1______________________________________|
|vanquishd_____________________________________|1______________________________________|
|vanished______________________________________|1______________________________________|
|vanishd_______________________________________|1______________________________________|
|valued________________________________________|1______________________________________|
|valours_______________________________________|1______________________________________|
|utterance_____________________________________|1______________________________________|
|usurpers______________________________________|1______________________________________|
|usually_______________________________________|1______________________________________|
|using_________________________________________|1______________________________________|
|urine_________________________________________|1______________________________________|
|upward________________________________________|1______________________________________|
|uproar________________________________________|1______________________________________|
|uplifted______________________________________|1______________________________________|
|upbraid_______________________________________|1______________________________________|
|unwiped_______________________________________|1______________________________________|
|unwelcome_____________________________________|1______________________________________|
|unusual_______________________________________|1______________________________________|
|untitled______________________________________|1______________________________________|
|until_________________________________________|1______________________________________|
|untie_________________________________________|1______________________________________|
|unsure________________________________________|1______________________________________|
|unspeak_______________________________________|1______________________________________|
|unshrinking___________________________________|1______________________________________|
|unsex_________________________________________|1______________________________________|
|unseamd_______________________________________|1______________________________________|
|unsanctified__________________________________|1______________________________________|
|unsafe________________________________________|1______________________________________|
|unruly________________________________________|1______________________________________|
|unrough_______________________________________|1______________________________________|
|unreal________________________________________|1______________________________________|
|unprovokes____________________________________|1______________________________________|
|unprepared____________________________________|1______________________________________|
|unmannerly____________________________________|1______________________________________|
|unmannd_______________________________________|1______________________________________|
|unmake________________________________________|1______________________________________|
|unlock________________________________________|1______________________________________|
|unlineal______________________________________|1______________________________________|
|unless________________________________________|1______________________________________|
|unkindness____________________________________|1______________________________________|
|unjust________________________________________|1______________________________________|
|universal_____________________________________|1______________________________________|
|unity_________________________________________|1______________________________________|
|unguarded_____________________________________|1______________________________________|
|unfortunate___________________________________|1______________________________________|
|unfold________________________________________|1______________________________________|
|unfelt________________________________________|1______________________________________|
|undoneto______________________________________|1______________________________________|
|undivulged____________________________________|1______________________________________|
|underwrit_____________________________________|1______________________________________|
|undert________________________________________|1______________________________________|
|understood____________________________________|1______________________________________|
|understand____________________________________|1______________________________________|
|undeeded______________________________________|1______________________________________|
|undaunted_____________________________________|1______________________________________|
|unbend________________________________________|1______________________________________|
|unbecoming____________________________________|1______________________________________|
|unbatterd_____________________________________|1______________________________________|
|unattended____________________________________|1______________________________________|
|unaccompanied_________________________________|1______________________________________|
|ulcerous______________________________________|1______________________________________|
|twould________________________________________|1______________________________________|
|twofold_______________________________________|1______________________________________|
|twixt_________________________________________|1______________________________________|
|twice_________________________________________|1______________________________________|
|twelve________________________________________|1______________________________________|
|twas__________________________________________|1______________________________________|
|twain_________________________________________|1______________________________________|
|turns_________________________________________|1______________________________________|
|turning_______________________________________|1______________________________________|
|turnd_________________________________________|1______________________________________|
|turk__________________________________________|1______________________________________|
|tumble________________________________________|1______________________________________|
|tuggd_________________________________________|1______________________________________|
|tuesday_______________________________________|1______________________________________|
|try___________________________________________|1______________________________________|
|trumpettongued________________________________|1______________________________________|
|trumpets______________________________________|1______________________________________|
|trumpet_______________________________________|1______________________________________|
|truest________________________________________|1______________________________________|
|troops________________________________________|1______________________________________|
|trifles_______________________________________|1______________________________________|
|trifled_______________________________________|1______________________________________|
|trifle________________________________________|1______________________________________|
|trenched______________________________________|1______________________________________|
|trembling_____________________________________|1______________________________________|
|tremble_______________________________________|1______________________________________|
|treble________________________________________|1______________________________________|
|treatise______________________________________|1______________________________________|
|treasure______________________________________|1______________________________________|
|treasonous____________________________________|1______________________________________|
|tread_________________________________________|1______________________________________|
|treacherous___________________________________|1______________________________________|
|travelling____________________________________|1______________________________________|
|traveller_____________________________________|1______________________________________|
|transpose_____________________________________|1______________________________________|
|transported___________________________________|1______________________________________|
|transport_____________________________________|1______________________________________|
|trammel_______________________________________|1______________________________________|
|trains________________________________________|1______________________________________|
|tragedy_______________________________________|1______________________________________|
|traffic_______________________________________|1______________________________________|
|trace_________________________________________|1______________________________________|
|toys__________________________________________|1______________________________________|
|towering______________________________________|1______________________________________|
|touchd________________________________________|1______________________________________|
|torture_______________________________________|1______________________________________|
|topple________________________________________|1______________________________________|
|topfull_______________________________________|1______________________________________|
|today_________________________________________|1______________________________________|
|toad__________________________________________|1______________________________________|
|titles________________________________________|1______________________________________|
|tigers________________________________________|1______________________________________|
|tied__________________________________________|1______________________________________|
|tie___________________________________________|1______________________________________|
|thusour_______________________________________|1______________________________________|
|thunders______________________________________|1______________________________________|
|thumbs________________________________________|1______________________________________|
|thumb_________________________________________|1______________________________________|
|thrusts_______________________________________|1______________________________________|
|throbs________________________________________|1______________________________________|
|thriftless____________________________________|1______________________________________|
|threescore____________________________________|1______________________________________|
|threaten______________________________________|1______________________________________|
|threat________________________________________|1______________________________________|
|thralls_______________________________________|1______________________________________|
|thousands_____________________________________|1______________________________________|
|thoult________________________________________|1______________________________________|
|thoudst_______________________________________|1______________________________________|
|thirtyone_____________________________________|1______________________________________|
|thirst________________________________________|1______________________________________|
|thinkst_______________________________________|1______________________________________|
|thief_________________________________________|1______________________________________|
|thickens______________________________________|1______________________________________|
|thesewith_____________________________________|1______________________________________|
|therewithal___________________________________|1______________________________________|
|thereto_______________________________________|1______________________________________|
|therein_______________________________________|1______________________________________|
|thereby_______________________________________|1______________________________________|
|themei________________________________________|1______________________________________|
|theft_________________________________________|1______________________________________|
|terms_________________________________________|1______________________________________|
|tending_______________________________________|1______________________________________|
|tend__________________________________________|1______________________________________|
|templehaunting________________________________|1______________________________________|
|temple________________________________________|1______________________________________|
|tempesttost___________________________________|1______________________________________|
|temperate_____________________________________|1______________________________________|
|temperance____________________________________|1______________________________________|
|temper________________________________________|1______________________________________|
|tells_________________________________________|1______________________________________|
|teeth_________________________________________|1______________________________________|
|teems_________________________________________|1______________________________________|
|tedious_______________________________________|1______________________________________|
|taught________________________________________|1______________________________________|
|taste_________________________________________|1______________________________________|
|tartars_______________________________________|1______________________________________|
|tarrying______________________________________|1______________________________________|
|tarquins______________________________________|1______________________________________|
|taper_________________________________________|1______________________________________|
|talkst________________________________________|1______________________________________|
|talk__________________________________________|1______________________________________|
|tale__________________________________________|1______________________________________|
|takingoff_____________________________________|1______________________________________|
|taket_________________________________________|1______________________________________|
|taints________________________________________|1______________________________________|
|taint_________________________________________|1______________________________________|
|tail__________________________________________|1______________________________________|
|sworn_________________________________________|1______________________________________|
|swoop_________________________________________|1______________________________________|
|swoln_________________________________________|1______________________________________|
|swinish_______________________________________|1______________________________________|
|swine_________________________________________|1______________________________________|
|swimmers______________________________________|1______________________________________|
|swiftest______________________________________|1______________________________________|
|sweno_________________________________________|1______________________________________|
|swelterd______________________________________|1______________________________________|
|swells________________________________________|1______________________________________|
|swelling______________________________________|1______________________________________|
|sweetly_______________________________________|1______________________________________|
|sweeter_______________________________________|1______________________________________|
|sweeten_______________________________________|1______________________________________|
|sweep_________________________________________|1______________________________________|
|sweaten_______________________________________|1______________________________________|
|sweat_________________________________________|1______________________________________|
|swears________________________________________|1______________________________________|
|swarm_________________________________________|1______________________________________|
|swallow_______________________________________|1______________________________________|
|suspicion_____________________________________|1______________________________________|
|surveying_____________________________________|1______________________________________|
|surprised_____________________________________|1______________________________________|
|surprise______________________________________|1______________________________________|
|surmise_______________________________________|1______________________________________|
|surgery_______________________________________|1______________________________________|
|surgeons______________________________________|1______________________________________|
|surfeited_____________________________________|1______________________________________|
|surcease______________________________________|1______________________________________|
|supplies______________________________________|1______________________________________|
|supplied______________________________________|1______________________________________|
|suppertime____________________________________|1______________________________________|
|summerseeming_________________________________|1______________________________________|
|summers_______________________________________|1______________________________________|
|summer________________________________________|1______________________________________|
|suits_________________________________________|1______________________________________|
|suggestion____________________________________|1______________________________________|
|suffering_____________________________________|1______________________________________|
|sudden________________________________________|1______________________________________|
|suck__________________________________________|1______________________________________|
|succeed_______________________________________|1______________________________________|
|subtle________________________________________|1______________________________________|
|substances____________________________________|1______________________________________|
|subornd_______________________________________|1______________________________________|
|stuffd________________________________________|1______________________________________|
|studied_______________________________________|1______________________________________|
|stuck_________________________________________|1______________________________________|
|struts________________________________________|1______________________________________|
|stroke________________________________________|1______________________________________|
|striding______________________________________|1______________________________________|
|strides_______________________________________|1______________________________________|
|stretch_______________________________________|1______________________________________|
|streams_______________________________________|1______________________________________|
|streaks_______________________________________|1______________________________________|
|strangles_____________________________________|1______________________________________|
|strangelyvisited______________________________|1______________________________________|
|strangely_____________________________________|1______________________________________|
|stout_________________________________________|1______________________________________|
|storms________________________________________|1______________________________________|
|storehouse____________________________________|1______________________________________|
|stools________________________________________|1______________________________________|
|stool_________________________________________|1______________________________________|
|stone_________________________________________|1______________________________________|
|stoln_________________________________________|1______________________________________|
|stole_________________________________________|1______________________________________|
|sting_________________________________________|1______________________________________|
|sticks________________________________________|1______________________________________|
|stickingplace_________________________________|1______________________________________|
|sticking______________________________________|1______________________________________|
|stick_________________________________________|1______________________________________|
|sternst_______________________________________|1______________________________________|
|steps_________________________________________|1______________________________________|
|steppd________________________________________|1______________________________________|
|step__________________________________________|1______________________________________|
|steepd________________________________________|1______________________________________|
|stealthy______________________________________|1______________________________________|
|steals________________________________________|1______________________________________|
|stealing______________________________________|1______________________________________|
|stead_________________________________________|1______________________________________|
|stays_________________________________________|1______________________________________|
|stayd_________________________________________|1______________________________________|
|staves________________________________________|1______________________________________|
|statute_______________________________________|1______________________________________|
|starts________________________________________|1______________________________________|
|starting______________________________________|1______________________________________|
|stared________________________________________|1______________________________________|
|stanchless____________________________________|1______________________________________|
|stamp_________________________________________|1______________________________________|
|stalls________________________________________|1______________________________________|
|stake_________________________________________|1______________________________________|
|staff_________________________________________|1______________________________________|
|stabs_________________________________________|1______________________________________|
|stableness____________________________________|1______________________________________|
|stabbing______________________________________|1______________________________________|
|spy___________________________________________|1______________________________________|
|spurs_________________________________________|1______________________________________|
|spurn_________________________________________|1______________________________________|
|spongy________________________________________|1______________________________________|
|spoils________________________________________|1______________________________________|
|spiteful______________________________________|1______________________________________|
|spells________________________________________|1______________________________________|
|speed_________________________________________|1______________________________________|
|speculative___________________________________|1______________________________________|
|speculation___________________________________|1______________________________________|
|special_______________________________________|1______________________________________|
|speaking______________________________________|1______________________________________|
|speakers______________________________________|1______________________________________|
|speaker_______________________________________|1______________________________________|
|sparrows______________________________________|1______________________________________|
|spaniels______________________________________|1______________________________________|
|spacious______________________________________|1______________________________________|
|space_________________________________________|1______________________________________|
|sows__________________________________________|1______________________________________|
|south_________________________________________|1______________________________________|
|source________________________________________|1______________________________________|
|soundly_______________________________________|1______________________________________|
|sounded_______________________________________|1______________________________________|
|sought________________________________________|1______________________________________|
|sorts_________________________________________|1______________________________________|
|sorrows_______________________________________|1______________________________________|
|sorriest______________________________________|1______________________________________|
|sorely________________________________________|1______________________________________|
|solicits______________________________________|1______________________________________|
|solemn________________________________________|1______________________________________|
|solely________________________________________|1______________________________________|
|sole__________________________________________|1______________________________________|
|soldiership___________________________________|1______________________________________|
|sold__________________________________________|1______________________________________|
|snow__________________________________________|1______________________________________|
|snores________________________________________|1______________________________________|
|snares________________________________________|1______________________________________|
|smotherd______________________________________|1______________________________________|
|smoked________________________________________|1______________________________________|
|smoke_________________________________________|1______________________________________|
|smells________________________________________|1______________________________________|
|smell_________________________________________|1______________________________________|
|smear_________________________________________|1______________________________________|
|smacking______________________________________|1______________________________________|
|smack_________________________________________|1______________________________________|
|slumbery______________________________________|1______________________________________|
|slope_________________________________________|1______________________________________|
|slips_________________________________________|1______________________________________|
|slippd________________________________________|1______________________________________|
|sleights______________________________________|1______________________________________|
|sleeve________________________________________|1______________________________________|
|sleeps________________________________________|1______________________________________|
|sleepers______________________________________|1______________________________________|
|sleek_________________________________________|1______________________________________|
|slaves________________________________________|1______________________________________|
|slaughterous__________________________________|1______________________________________|
|slaughterd____________________________________|1______________________________________|
|slaughter_____________________________________|1______________________________________|
|slab__________________________________________|1______________________________________|
|sky___________________________________________|1______________________________________|
|skirr_________________________________________|1______________________________________|
|skipping______________________________________|1______________________________________|
|skinny________________________________________|1______________________________________|
|skin__________________________________________|1______________________________________|
|siwards_______________________________________|1______________________________________|
|sing__________________________________________|1______________________________________|
|sinful________________________________________|1______________________________________|
|sinels________________________________________|1______________________________________|
|silverd_______________________________________|1______________________________________|
|silver________________________________________|1______________________________________|
|silent________________________________________|1______________________________________|
|silenced______________________________________|1______________________________________|
|signs_________________________________________|1______________________________________|
|signifying____________________________________|1______________________________________|
|sign__________________________________________|1______________________________________|
|sightswhere___________________________________|1______________________________________|
|sighs_________________________________________|1______________________________________|
|sigh__________________________________________|1______________________________________|
|sieve_________________________________________|1______________________________________|
|siege_________________________________________|1______________________________________|
|shrieks_______________________________________|1______________________________________|
|shriekd_______________________________________|1______________________________________|
|shows_________________________________________|1______________________________________|
|shouldst______________________________________|1______________________________________|
|shoughs_______________________________________|1______________________________________|
|shot__________________________________________|1______________________________________|
|short_________________________________________|1______________________________________|
|shook_________________________________________|1______________________________________|
|shoal_________________________________________|1______________________________________|
|shipwrecking__________________________________|1______________________________________|
|shipmans______________________________________|1______________________________________|
|shield________________________________________|1______________________________________|
|shed__________________________________________|1______________________________________|
|sheathe_______________________________________|1______________________________________|
|sharp_________________________________________|1______________________________________|
|shark_________________________________________|1______________________________________|
|shares________________________________________|1______________________________________|
|share_________________________________________|1______________________________________|
|shardborne____________________________________|1______________________________________|
|shape_________________________________________|1______________________________________|
|shaking_______________________________________|1______________________________________|
|shakespeare___________________________________|1______________________________________|
|shakes________________________________________|1______________________________________|
|shaghaird_____________________________________|1______________________________________|
|shaft_________________________________________|1______________________________________|
|shadows_______________________________________|1______________________________________|
|shade_________________________________________|1______________________________________|
|seytoni_______________________________________|1______________________________________|
|sewer_________________________________________|1______________________________________|
|seventh_______________________________________|1______________________________________|
|seven_________________________________________|1______________________________________|
|settled_______________________________________|1______________________________________|
|sets__________________________________________|1______________________________________|
|served________________________________________|1______________________________________|
|serious_______________________________________|1______________________________________|
|separated_____________________________________|1______________________________________|
|sentinel______________________________________|1______________________________________|
|sensible______________________________________|1______________________________________|
|sennights_____________________________________|1______________________________________|
|sennet________________________________________|1______________________________________|
|sell__________________________________________|1______________________________________|
|selfcomparisons_______________________________|1______________________________________|
|selfabuse_____________________________________|1______________________________________|
|seest_________________________________________|1______________________________________|
|seemeth_______________________________________|1______________________________________|
|seeling_______________________________________|1______________________________________|
|seeking_______________________________________|1______________________________________|
|seeds_________________________________________|1______________________________________|
|seed__________________________________________|1______________________________________|
|security______________________________________|1______________________________________|
|secretst______________________________________|1______________________________________|
|secrets_______________________________________|1______________________________________|
|seated________________________________________|1______________________________________|
|seas__________________________________________|1______________________________________|
|seal__________________________________________|1______________________________________|
|screw_________________________________________|1______________________________________|
|screens_______________________________________|1______________________________________|
|screams_______________________________________|1______________________________________|
|scream________________________________________|1______________________________________|
|scour_________________________________________|1______________________________________|
|scotchd_______________________________________|1______________________________________|
|scorpions_____________________________________|1______________________________________|
|score_________________________________________|1______________________________________|
|school________________________________________|1______________________________________|
|sceptre_______________________________________|1______________________________________|
|scepters______________________________________|1______________________________________|
|scarf_________________________________________|1______________________________________|
|scarce________________________________________|1______________________________________|
|scaped________________________________________|1______________________________________|
|scape_________________________________________|1______________________________________|
|scannd________________________________________|1______________________________________|
|scales________________________________________|1______________________________________|
|saythis_______________________________________|1______________________________________|
|sayst_________________________________________|1______________________________________|
|sayone________________________________________|1______________________________________|
|saying________________________________________|1______________________________________|
|save__________________________________________|1______________________________________|
|savagely______________________________________|1______________________________________|
|savage________________________________________|1______________________________________|
|satisfy_______________________________________|1______________________________________|
|satisfied_____________________________________|1______________________________________|
|sanctity______________________________________|1______________________________________|
|saluted_______________________________________|1______________________________________|
|salutation____________________________________|1______________________________________|
|saltsea_______________________________________|1______________________________________|
|sake__________________________________________|1______________________________________|
|sainted_______________________________________|1______________________________________|
|saint_________________________________________|1______________________________________|
|sailors_______________________________________|1______________________________________|
|sail__________________________________________|1______________________________________|
|sag___________________________________________|1______________________________________|
|safety________________________________________|1______________________________________|
|safeties______________________________________|1______________________________________|
|safest________________________________________|1______________________________________|
|safely________________________________________|1______________________________________|
|sad___________________________________________|1______________________________________|
|sacrilegious__________________________________|1______________________________________|
|sacred________________________________________|1______________________________________|
|russian_______________________________________|1______________________________________|
|rush__________________________________________|1______________________________________|
|rung__________________________________________|1______________________________________|
|run___________________________________________|1______________________________________|
|rumpfed_______________________________________|1______________________________________|
|rule__________________________________________|1______________________________________|
|ruins_________________________________________|1______________________________________|
|rue___________________________________________|1______________________________________|
|ruby__________________________________________|1______________________________________|
|roughest______________________________________|1______________________________________|
|rough_________________________________________|1______________________________________|
|rooted________________________________________|1______________________________________|
|room__________________________________________|1______________________________________|
|rooky_________________________________________|1______________________________________|
|rooks_________________________________________|1______________________________________|
|roofd_________________________________________|1______________________________________|
|ronyon________________________________________|1______________________________________|
|roman_________________________________________|1______________________________________|
|rock__________________________________________|1______________________________________|
|robe__________________________________________|1______________________________________|
|roast_________________________________________|1______________________________________|
|roar__________________________________________|1______________________________________|
|rises_________________________________________|1______________________________________|
|rippd_________________________________________|1______________________________________|
|ripe__________________________________________|1______________________________________|
|rightvaliant__________________________________|1______________________________________|
|rightnoble____________________________________|1______________________________________|
|rightly_______________________________________|1______________________________________|
|right_________________________________________|1______________________________________|
|rides_________________________________________|1______________________________________|
|riddles_______________________________________|1______________________________________|
|rid___________________________________________|1______________________________________|
|rich__________________________________________|1______________________________________|
|ribs__________________________________________|1______________________________________|
|rhubarb_______________________________________|1______________________________________|
|rhinoceros____________________________________|1______________________________________|
|revolts_______________________________________|1______________________________________|
|revenges______________________________________|1______________________________________|
|returns_______________________________________|1______________________________________|
|returning_____________________________________|1______________________________________|
|returnd_______________________________________|1______________________________________|
|retreat_______________________________________|1______________________________________|
|retires_______________________________________|1______________________________________|
|retire________________________________________|1______________________________________|
|restrain______________________________________|1______________________________________|
|restless______________________________________|1______________________________________|
|respect_______________________________________|1______________________________________|
|resounds______________________________________|1______________________________________|
|resolved______________________________________|1______________________________________|
|resolve_______________________________________|1______________________________________|
|resolution____________________________________|1______________________________________|
|resolute______________________________________|1______________________________________|
|reserved______________________________________|1______________________________________|
|resembled_____________________________________|1______________________________________|
|requited______________________________________|1______________________________________|
|request_______________________________________|1______________________________________|
|reports_______________________________________|1______________________________________|
