Raport z dzialanosci programu:
Program rozpoczal swe dzialanie 26.12.2019 o godzinie 15:49:19:29.
Program zakonczyl dzialanie o 26.12.2019 o godzinie 15:49:19:154.
Program dzialal przez 0 godzin, 0 minut, 0 sekund, 125 milisekund.

Wybrano kontener map z biblioteki STL 
jako strukture do przechowywania danych.

W pliku ziemia-obiecana.txt znaleziono 179358 slow, w tym  28742 roznych slow.

Ponizej znajduje sie wykaz slow uzytych w wczytanym tekscie oraz ilosc wystapien danego slowa w tym pliku:

 ______________________________________________________________________________________ 
|slowa, ktore znajduja sie we wczytanym tekscie|liczba wystapien danego slowa w tekscie|
|pozwoli~~_____________________________________|11_____________________________________|
|pozwoli~~a____________________________________|2______________________________________|
|pozwoli~~abym_________________________________|1______________________________________|
|pozwoli~~em___________________________________|1______________________________________|
|pozwol~~______________________________________|3______________________________________|
|pozw~~l_______________________________________|4______________________________________|
|pozycje_______________________________________|1______________________________________|
|pozycj~~______________________________________|2______________________________________|
|pozytywista___________________________________|1______________________________________|
|poz~~r________________________________________|6______________________________________|
|po~~ach_______________________________________|1______________________________________|
|po~~amane_____________________________________|1______________________________________|
|po~~amanych___________________________________|3______________________________________|
|po~~amanym____________________________________|1______________________________________|
|po~~ama~~_____________________________________|1______________________________________|
|po~~ama~~o____________________________________|2______________________________________|
|po~~ama~~~~~__________________________________|1______________________________________|
|po~~apa~~_____________________________________|1______________________________________|
|po~~ar________________________________________|9______________________________________|
|po~~aru_______________________________________|13_____________________________________|
|po~~arze______________________________________|2______________________________________|
|po~~ar~~em____________________________________|1______________________________________|
|po~~ar~~w_____________________________________|1______________________________________|
|po~~a~~owa~~a_________________________________|1______________________________________|
|po~~ciel______________________________________|3______________________________________|
|po~~cieli_____________________________________|2______________________________________|
|po~~ciel~~____________________________________|2______________________________________|
|po~~cina~~____________________________________|1______________________________________|
|po~~ci~~gan~~_________________________________|1______________________________________|
|po~~czoch_____________________________________|1______________________________________|
|po~~czochach__________________________________|2______________________________________|
|po~~czochy____________________________________|2______________________________________|
|po~~czoch~~___________________________________|9______________________________________|
|po~~egnali____________________________________|1______________________________________|
|po~~egnam_____________________________________|1______________________________________|
|po~~egnania___________________________________|2______________________________________|
|po~~egnanie___________________________________|13_____________________________________|
|po~~egnaniem__________________________________|2______________________________________|
|po~~egnany____________________________________|1______________________________________|
|po~~egnawszy__________________________________|2______________________________________|
|po~~egna~~____________________________________|14_____________________________________|
|po~~egna~~a___________________________________|1______________________________________|
|po~~egna~~em__________________________________|1______________________________________|
|po~~eraj~~cym_________________________________|1______________________________________|
|po~~eraj~~c~~_________________________________|2______________________________________|
|po~~era~~_____________________________________|1______________________________________|
|po~~era~~a____________________________________|1______________________________________|
|po~~era~~y____________________________________|1______________________________________|
|po~~kn~~~~____________________________________|4______________________________________|
|po~~lij_______________________________________|1______________________________________|
|po~~linionym__________________________________|1______________________________________|
|po~~lini~~a___________________________________|1______________________________________|
|po~~l~~_______________________________________|1______________________________________|
|po~~og~~______________________________________|1______________________________________|
|po~~owa_______________________________________|8______________________________________|
|po~~owie______________________________________|10_____________________________________|
|po~~owy_______________________________________|5______________________________________|
|po~~ow~~______________________________________|10_____________________________________|
|po~~o~~enia___________________________________|2______________________________________|
|po~~o~~enie___________________________________|10_____________________________________|
|po~~o~~eniem__________________________________|2______________________________________|
|po~~o~~eniu___________________________________|3______________________________________|
|po~~o~~onego__________________________________|1______________________________________|
|po~~o~~onej___________________________________|1______________________________________|
|po~~o~~onych__________________________________|1______________________________________|
|po~~o~~onym___________________________________|1______________________________________|
|po~~o~~y______________________________________|2______________________________________|
|po~~o~~yli____________________________________|1______________________________________|
|po~~o~~ywszy__________________________________|1______________________________________|
|po~~o~~y~~____________________________________|29_____________________________________|
|po~~o~~y~~a___________________________________|9______________________________________|
|po~~o~~~~_____________________________________|1______________________________________|
|po~~piech_____________________________________|2______________________________________|
|po~~piechem___________________________________|26_____________________________________|
|po~~piechu____________________________________|1______________________________________|
|po~~piesza~~__________________________________|1______________________________________|
|po~~piesznie__________________________________|11_____________________________________|
|po~~pieszy~~y_________________________________|1______________________________________|
|po~~rednictwem________________________________|1______________________________________|
|po~~rednictwo_________________________________|1______________________________________|
|po~~rednikom__________________________________|1______________________________________|
|po~~re~~______________________________________|1______________________________________|
|po~~rodku_____________________________________|6______________________________________|
|po~~r~~d______________________________________|2______________________________________|
|po~~udnia_____________________________________|5______________________________________|
|po~~udnie_____________________________________|8______________________________________|
|po~~udniem____________________________________|1______________________________________|
|po~~udniowego_________________________________|1______________________________________|
|po~~udniowej__________________________________|1______________________________________|
|po~~udniowych_________________________________|1______________________________________|
|po~~udniu_____________________________________|13_____________________________________|
|po~~wistem____________________________________|1______________________________________|
|po~~wistywa~~_________________________________|1______________________________________|
|po~~wi~~ca____________________________________|1______________________________________|
|po~~wi~~caj~~ca_______________________________|1______________________________________|
|po~~wi~~ca~~__________________________________|2______________________________________|
|po~~wi~~ca~~em________________________________|1______________________________________|
|po~~wi~~cenia_________________________________|2______________________________________|
|po~~wi~~ceniem________________________________|1______________________________________|
|po~~wi~~ceniu_________________________________|1______________________________________|
|po~~wi~~ci____________________________________|2______________________________________|
|po~~wi~~ci~~__________________________________|6______________________________________|
|po~~wi~~ci~~~~~_______________________________|1______________________________________|
|po~~wi~~cone__________________________________|1______________________________________|
|po~~wi~~c~~___________________________________|2______________________________________|
|po~~y_________________________________________|5______________________________________|
|po~~ycz_______________________________________|2______________________________________|
|po~~yczacie___________________________________|1______________________________________|
|po~~ycza~~____________________________________|4______________________________________|
|po~~yczek_____________________________________|3______________________________________|
|po~~yczenie___________________________________|1______________________________________|
|po~~yczka_____________________________________|1______________________________________|
|po~~yczkami___________________________________|1______________________________________|
|po~~yczki_____________________________________|2______________________________________|
|po~~yczkow~~__________________________________|1______________________________________|
|po~~yczk~~____________________________________|3______________________________________|
|po~~yczk~~~~~_________________________________|1______________________________________|
|po~~yczonymi__________________________________|1______________________________________|
|po~~yczy______________________________________|5______________________________________|
|po~~yczysz____________________________________|1______________________________________|
|po~~yczy~~____________________________________|9______________________________________|
|po~~yczy~~bym_________________________________|1______________________________________|
|po~~yczy~~em__________________________________|3______________________________________|
|po~~yczy~~e~~_________________________________|1______________________________________|
|po~~yczy~~~___________________________________|1______________________________________|
|po~~ycz~~_____________________________________|5______________________________________|
|po~~ykaj~~c___________________________________|2______________________________________|
|po~~ykali_____________________________________|1______________________________________|
|po~~ykani_____________________________________|1______________________________________|
|po~~yka~~_____________________________________|3______________________________________|
|po~~yka~~y____________________________________|1______________________________________|
|po~~ysk_______________________________________|1______________________________________|
|po~~yski______________________________________|1______________________________________|
|po~~yskiem____________________________________|1______________________________________|
|po~~yskiwa~~__________________________________|3______________________________________|
|po~~yskiwa~~a_________________________________|1______________________________________|
|po~~yskiwa~~o_________________________________|1______________________________________|
|po~~yskiwa~~y_________________________________|6______________________________________|
|po~~ysku______________________________________|3______________________________________|
|po~~yskuj~~c__________________________________|1______________________________________|
|po~~yskuj~~ce_________________________________|1______________________________________|
|po~~yskuj~~cego_______________________________|2______________________________________|
|po~~yskuj~~cych_______________________________|1______________________________________|
|po~~yskuj~~cymi_______________________________|1______________________________________|
|po~~ytku______________________________________|1______________________________________|
|po~~ywienie___________________________________|1______________________________________|
|po~~ywi~~_____________________________________|1______________________________________|
|po~~~~________________________________________|1______________________________________|
|po~~~~czeniu__________________________________|2______________________________________|
|po~~~~czona___________________________________|1______________________________________|
|po~~~~czone___________________________________|1______________________________________|
|po~~~~czony___________________________________|1______________________________________|
|po~~~~czonych_________________________________|1______________________________________|
|po~~~~czy~~___________________________________|2______________________________________|
|po~~~~czy~~a__________________________________|1______________________________________|
|po~~~~danej___________________________________|1______________________________________|
|po~~~~dania___________________________________|1______________________________________|
|po~~~~da~~____________________________________|3______________________________________|
|po~~~~da~~em__________________________________|1______________________________________|
|po~~~~~~______________________________________|1______________________________________|
|po~~~~~~k~~a__________________________________|1______________________________________|
|po~~~~~~k~~e__________________________________|1______________________________________|
|po~~~~~~k~~ych________________________________|2______________________________________|
|po~~~~~~k~~ymi________________________________|1______________________________________|
|praca_________________________________________|10_____________________________________|
|prace_________________________________________|1______________________________________|
|pracowali_____________________________________|4______________________________________|
|pracowa~~_____________________________________|27_____________________________________|
|pracowa~~a____________________________________|7______________________________________|
|pracowa~~em___________________________________|1______________________________________|
|pracowa~~o____________________________________|2______________________________________|
|pracowa~~y____________________________________|6______________________________________|
|pracowito~~ci~~_______________________________|2______________________________________|
|pracowitych___________________________________|1______________________________________|
|pracowitym____________________________________|1______________________________________|
|pracownik_____________________________________|1______________________________________|
|pracownik~~w__________________________________|1______________________________________|
|pracowni~~____________________________________|1______________________________________|
|pracuje_______________________________________|7______________________________________|
|pracujesz_____________________________________|1______________________________________|
|pracuj~~______________________________________|11_____________________________________|
|pracuj~~c_____________________________________|1______________________________________|
|pracuj~~ce____________________________________|3______________________________________|
|pracuj~~cy____________________________________|2______________________________________|
|pracuj~~cych__________________________________|14_____________________________________|
|pracuj~~cym___________________________________|1______________________________________|
|pracy_________________________________________|37_____________________________________|
|praczek_______________________________________|1______________________________________|
|praczkarniami_________________________________|1______________________________________|
|praczk~~______________________________________|1______________________________________|
|prac~~________________________________________|28_____________________________________|
|pradziada_____________________________________|1______________________________________|
|pragnie_______________________________________|3______________________________________|
|pragnienia____________________________________|7______________________________________|
|pragnienie____________________________________|8______________________________________|
|pragnieniem___________________________________|4______________________________________|
|pragniesz_____________________________________|1______________________________________|
|pragnie~~_____________________________________|5______________________________________|
|pragn~~_______________________________________|3______________________________________|
|pragn~~~~_____________________________________|10_____________________________________|
|pragn~~~~a____________________________________|10_____________________________________|
|pragn~~~~am___________________________________|3______________________________________|
|pragn~~~~em___________________________________|3______________________________________|
|praktyce______________________________________|1______________________________________|
|praktyczna____________________________________|2______________________________________|
|praktyczno~~~~________________________________|4______________________________________|
|praktykanci___________________________________|1______________________________________|
|praktykanta___________________________________|1______________________________________|
|praktykantem__________________________________|1______________________________________|
|praktyki______________________________________|1______________________________________|
|praktyk~~_____________________________________|1______________________________________|
|pralni________________________________________|3______________________________________|
|pralnicach____________________________________|1______________________________________|
|pralni~~______________________________________|1______________________________________|
|prania________________________________________|2______________________________________|
|pranie________________________________________|1______________________________________|
|prasa_________________________________________|1______________________________________|
|praw__________________________________________|3______________________________________|
|prawa_________________________________________|2______________________________________|
|prawda________________________________________|71_____________________________________|
|prawda~~~_____________________________________|3______________________________________|
|prawdopodobnie________________________________|3______________________________________|
|prawdy________________________________________|6______________________________________|
|prawdzie______________________________________|1______________________________________|
|prawdziwa_____________________________________|2______________________________________|
|prawdziwe_____________________________________|5______________________________________|
|prawdziwej____________________________________|2______________________________________|
|prawdziwie____________________________________|2______________________________________|
|prawdziwy_____________________________________|2______________________________________|
|prawdziwych___________________________________|1______________________________________|
|prawdziwym____________________________________|3______________________________________|
|prawdziw~~____________________________________|2______________________________________|
|prawd~~_______________________________________|18_____________________________________|
|prawego_______________________________________|1______________________________________|
|prawej________________________________________|3______________________________________|
|prawem________________________________________|1______________________________________|
|prawid~~o~~ci_________________________________|1______________________________________|
|prawie________________________________________|162____________________________________|
|prawi~~_______________________________________|3______________________________________|
|prawnie_______________________________________|1______________________________________|
|prawnuczek____________________________________|1______________________________________|
|prawny________________________________________|1______________________________________|
|prawnych______________________________________|1______________________________________|
|prawn~~_______________________________________|1______________________________________|
|prawo_________________________________________|9______________________________________|
|prawodawc~~___________________________________|1______________________________________|
|prawu_________________________________________|1______________________________________|
|prawym________________________________________|2______________________________________|
|praw~~________________________________________|3______________________________________|
|pra~~y~~o_____________________________________|2______________________________________|
|pra~~~~ce_____________________________________|1______________________________________|
|precz_________________________________________|2______________________________________|
|preferansa____________________________________|1______________________________________|
|preferansie___________________________________|1______________________________________|
|pretensje_____________________________________|5______________________________________|
|prezbiterium__________________________________|1______________________________________|
|prezes________________________________________|38_____________________________________|
|prezesa_______________________________________|12_____________________________________|
|prezesie______________________________________|11_____________________________________|
|prezesk~~_____________________________________|1______________________________________|
|prezesowi_____________________________________|6______________________________________|
|proboszcz_____________________________________|1______________________________________|
|proboszczem___________________________________|1______________________________________|
|proboszczu____________________________________|1______________________________________|
|procencie_____________________________________|1______________________________________|
|procent_______________________________________|39_____________________________________|
|procentami____________________________________|1______________________________________|
|procentem_____________________________________|1______________________________________|
|procentow~~___________________________________|1______________________________________|
|procentu______________________________________|4______________________________________|
|procent~~w____________________________________|4______________________________________|
|proces________________________________________|1______________________________________|
|procesie______________________________________|1______________________________________|
|procesja______________________________________|2______________________________________|
|procesj~~_____________________________________|1______________________________________|
|produkcje_____________________________________|1______________________________________|
|produkcji_____________________________________|4______________________________________|
|produkcji~~~__________________________________|1______________________________________|
|produkcj~~____________________________________|7______________________________________|
|produkcj~~~~~_________________________________|2______________________________________|
|produkowanej__________________________________|1______________________________________|
|produkowa~~___________________________________|3______________________________________|
|produktami____________________________________|1______________________________________|
|produktem_____________________________________|1______________________________________|
|profile_______________________________________|2______________________________________|
|profilu_______________________________________|1______________________________________|
|proga_________________________________________|1______________________________________|
|progach_______________________________________|2______________________________________|
|progi_________________________________________|1______________________________________|
|progiem_______________________________________|1______________________________________|
|program_______________________________________|3______________________________________|
|programem_____________________________________|1______________________________________|
|progu_________________________________________|8______________________________________|
|projekcie_____________________________________|1______________________________________|
|projekt_______________________________________|4______________________________________|
|projektem_____________________________________|2______________________________________|
|projektu______________________________________|4______________________________________|
|projekty______________________________________|1______________________________________|
|prokurent_____________________________________|2______________________________________|
|prokurze______________________________________|1______________________________________|
|promienia_____________________________________|1______________________________________|
|promieniami___________________________________|2______________________________________|
|promienia~~y__________________________________|1______________________________________|
|promienie_____________________________________|3______________________________________|
|promieniej~~ca________________________________|2______________________________________|
|promieniej~~cej_______________________________|2______________________________________|
|promieniowa~~_________________________________|1______________________________________|
|promieniowa~~a________________________________|2______________________________________|
|promieniowa~~y________________________________|2______________________________________|
|promienne_____________________________________|1______________________________________|
|promiennie____________________________________|1______________________________________|
|promise_______________________________________|1______________________________________|
|proporcji_____________________________________|1______________________________________|
|propos________________________________________|3______________________________________|
|propozycja____________________________________|1______________________________________|
|propozycji____________________________________|1______________________________________|
|propozycj~~___________________________________|1______________________________________|
|prosi_________________________________________|6______________________________________|
|prosiaczki____________________________________|1______________________________________|
|prosiaka______________________________________|1______________________________________|
|prosi~~_______________________________________|30_____________________________________|
|prosi~~a______________________________________|22_____________________________________|
|prosi~~am_____________________________________|4______________________________________|
|prosi~~bym____________________________________|1______________________________________|
|prosi~~e~~____________________________________|1______________________________________|
|prosi~~t______________________________________|1______________________________________|
|prosi~~y______________________________________|2______________________________________|
|prosta________________________________________|5______________________________________|
|proste________________________________________|7______________________________________|
|prostej_______________________________________|2______________________________________|
|prosto________________________________________|33_____________________________________|
|prostok~~ty___________________________________|1______________________________________|
|prostoty______________________________________|1______________________________________|
|prostot~~_____________________________________|3______________________________________|
|prostowa~~____________________________________|1______________________________________|
|prostu________________________________________|2______________________________________|
|prosty________________________________________|9______________________________________|
|prostych______________________________________|3______________________________________|
|prostym_______________________________________|6______________________________________|
|prost~~_______________________________________|3______________________________________|
|proszkami_____________________________________|1______________________________________|
|proszonym_____________________________________|1______________________________________|
|prosz~~_______________________________________|51_____________________________________|
|prosz~~c______________________________________|4______________________________________|
|prosz~~ce_____________________________________|1______________________________________|
|prosz~~co_____________________________________|3______________________________________|
|protegowanego_________________________________|1______________________________________|
|protegowany___________________________________|3______________________________________|
|protegujesz___________________________________|1______________________________________|
|protekcj~~____________________________________|1______________________________________|
|protest_______________________________________|2______________________________________|
|protestacji___________________________________|1______________________________________|
|protestanckie_________________________________|1______________________________________|
|protestant____________________________________|1______________________________________|
|protestantyzm_________________________________|4______________________________________|
|protestantyzmu________________________________|1______________________________________|
|protestowane__________________________________|1______________________________________|
|protestowanych________________________________|1______________________________________|
|protestowa~~__________________________________|4______________________________________|
|protestu______________________________________|1______________________________________|
|protestuj~~___________________________________|1______________________________________|
|prowadzenie___________________________________|3______________________________________|
|prowadzi______________________________________|4______________________________________|
|prowadzili____________________________________|1______________________________________|
|prowadzimy____________________________________|1______________________________________|
|prowadzisz____________________________________|2______________________________________|
|prowadzi~~____________________________________|22_____________________________________|
|prowadzi~~a___________________________________|4______________________________________|
|prowadzi~~by~~________________________________|1______________________________________|
|prowadzi~~em__________________________________|2______________________________________|
|prowadzi~~e~~_________________________________|1______________________________________|
|prowadzi~~o___________________________________|1______________________________________|
|prowadzi~~y___________________________________|4______________________________________|
|prowadzona____________________________________|4______________________________________|
|prowadzonej___________________________________|1______________________________________|
|prowadzon~~___________________________________|1______________________________________|
|prowadz~~_____________________________________|4______________________________________|
|prowadz~~c____________________________________|3______________________________________|
|prowadz~~ca___________________________________|2______________________________________|
|prowadz~~ce___________________________________|5______________________________________|
|prowadz~~cego_________________________________|2______________________________________|
|prowadz~~cej__________________________________|1______________________________________|
|prowadz~~cemu_________________________________|1______________________________________|
|prowadz~~cy___________________________________|1______________________________________|
|prowadz~~cych_________________________________|2______________________________________|
|prowadz~~cym__________________________________|1______________________________________|
|prowadz~~c~~__________________________________|1______________________________________|
|prowad~~______________________________________|1______________________________________|
|prowianty_____________________________________|1______________________________________|
|prowincjonalnej_______________________________|1______________________________________|
|pro~~_________________________________________|3______________________________________|
|pro~~ba_______________________________________|1______________________________________|
|pro~~by_______________________________________|3______________________________________|
|pro~~b~~______________________________________|14_____________________________________|
|pro~~ci_______________________________________|1______________________________________|
|pro~~~~e______________________________________|1______________________________________|
|prrr__________________________________________|1______________________________________|
|prusak________________________________________|1______________________________________|
|pruski________________________________________|1______________________________________|
|pruskie_______________________________________|1______________________________________|
|pruskiego_____________________________________|1______________________________________|
|pru~~_________________________________________|1______________________________________|
|pru~~a________________________________________|1______________________________________|
|pru~~y________________________________________|1______________________________________|
|pryncypa~~owi_________________________________|1______________________________________|
|pryskaj~~cej__________________________________|1______________________________________|
|pryska~~o_____________________________________|1______________________________________|
|pryszczami____________________________________|1______________________________________|
|prywatnych____________________________________|2______________________________________|
|prywatnymi____________________________________|1______________________________________|
|pryzmami______________________________________|1______________________________________|
|pryzmat_______________________________________|1______________________________________|
|pryzmy________________________________________|2______________________________________|
|przeasekurowa~~em_____________________________|1______________________________________|
|przebacz______________________________________|5______________________________________|
|przebaczenia__________________________________|2______________________________________|
|przebaczenie__________________________________|1______________________________________|
|przebaczy_____________________________________|3______________________________________|
|przebaczysz___________________________________|1______________________________________|
|przebiegaj~~c_________________________________|1______________________________________|
|przebiegaj~~ce________________________________|1______________________________________|
|przebiega~~___________________________________|4______________________________________|
|przebiega~~o__________________________________|1______________________________________|
|przebiega~~y__________________________________|1______________________________________|
|przebiegu_____________________________________|1______________________________________|
|przebieg~~____________________________________|3______________________________________|
|przebieg~~a___________________________________|1______________________________________|
|przebieg~~y___________________________________|1______________________________________|
|przebieg~~ych_________________________________|1______________________________________|
|przebieraj~~c_________________________________|1______________________________________|
|przebieraj~~cym_______________________________|1______________________________________|
|przebiera~~___________________________________|3______________________________________|
|przebija~~y___________________________________|3______________________________________|
|przebi~~______________________________________|1______________________________________|
|przebranym____________________________________|1______________________________________|
|przebra~~_____________________________________|9______________________________________|
|przebra~~a____________________________________|1______________________________________|
|przebrzmia~~y_________________________________|1______________________________________|
|przebudowywany________________________________|1______________________________________|
|przebudowywa~~________________________________|1______________________________________|
|przebudzona___________________________________|1______________________________________|
|przebudzone___________________________________|1______________________________________|
|przebudzony___________________________________|1______________________________________|
|przebywania___________________________________|2______________________________________|
|przeby~~______________________________________|1______________________________________|
|przeb~~kiwa~~_________________________________|1______________________________________|
|przeb~~yskuj~~cych____________________________|1______________________________________|
|przechadzki___________________________________|1______________________________________|
|przechodni~~w_________________________________|6______________________________________|
|przechodzi____________________________________|1______________________________________|
|przechodzili__________________________________|3______________________________________|
|przechodzi~~__________________________________|17_____________________________________|
|przechodzi~~a_________________________________|3______________________________________|
|przechodzi~~em________________________________|1______________________________________|
|przechodzi~~y_________________________________|2______________________________________|
|przechodz~~___________________________________|1______________________________________|
|przechodz~~c__________________________________|9______________________________________|
|przechodz~~ca_________________________________|1______________________________________|
|przechodz~~cego_______________________________|2______________________________________|
|przechodz~~cy_________________________________|1______________________________________|
|przechodz~~cych_______________________________|1______________________________________|
|przechodz~~cym________________________________|2______________________________________|
|przechylaj____________________________________|1______________________________________|
|przechylaj~~c_________________________________|2______________________________________|
|przechyli~~___________________________________|2______________________________________|
|przechyli~~a__________________________________|1______________________________________|
|przechylona___________________________________|1______________________________________|
|przech~~odzi~~________________________________|1______________________________________|
|przecie_______________________________________|5______________________________________|
|przeciekaj~~cy________________________________|1______________________________________|
|przecieka~~___________________________________|1______________________________________|
|przecieraj~~c_________________________________|1______________________________________|
|przeciera~~___________________________________|1______________________________________|
|przecie~~_____________________________________|124____________________________________|
|przecie~~~~~__________________________________|2______________________________________|
|przecinaj~~cej________________________________|1______________________________________|
|przecinaj~~c~~________________________________|1______________________________________|
|przecina~~____________________________________|1______________________________________|
|przecina~~y___________________________________|2______________________________________|
|przeciskaj~~cych______________________________|1______________________________________|
|przeciska~~___________________________________|1______________________________________|
|przeciw_______________________________________|4______________________________________|
|przeciwie~~stw________________________________|1______________________________________|
|przeciwie~~stwa_______________________________|1______________________________________|
|przeciwko_____________________________________|6______________________________________|
|przeciwleg~~~~________________________________|1______________________________________|
|przeciwnej____________________________________|1______________________________________|
|przeciwnicy___________________________________|1______________________________________|
|przeciwnie____________________________________|11_____________________________________|
|przeciwnie~~~_________________________________|1______________________________________|
|przeciwnika___________________________________|1______________________________________|
|przeciwnikiem_________________________________|2______________________________________|
|przeciwstawia~~_______________________________|1______________________________________|
|przeci~~g_____________________________________|1______________________________________|
|przeci~~gaj~~c________________________________|1______________________________________|
|przeci~~ga~~__________________________________|2______________________________________|
|przeci~~gle___________________________________|7______________________________________|
|przeci~~gnie__________________________________|1______________________________________|
|przeci~~gn~~~~________________________________|3______________________________________|
|przeci~~gn~~~~a_______________________________|1______________________________________|
|przeci~~gn~~~~o_______________________________|1______________________________________|
|przeci~~g~~y__________________________________|1______________________________________|
|przeci~~g~~ym_________________________________|1______________________________________|
|przeci~~tej___________________________________|1______________________________________|
|przeci~~ty____________________________________|1______________________________________|
|przecudny_____________________________________|1______________________________________|
